Name,SAMPLE NAME
Address,123 Sample Street  San Diego CA 92123
Account Number,123412341234
Disclaimer,The information contained in this file is intended for the personal and confidential use of the recipient(s) named above.  Any unauthorized use is prohibited.
Title,CSV Export Electric Meter(s)
Resource,Electric
Meter Number,12341234
Interval UOM,Minute(s)
Reading Start,1/1/2025 00:00
Reading End,4/1/2025 23:45
Total Duration,123 Days
Total Usage,1324.19000000002
UOM,kWh
Meter Number,Date,Start Time,Duration,Consumption,Generation,Net
"12341234","1/21/2025","3:15 AM","15","1.7600","0.0000","1.7600"
"12341234","1/21/2025","3:30 AM","15","1.7150","0.0000","1.7150"
"12341234","1/21/2025","3:45 AM","15","1.7400","0.0000","1.7400"
"12341234","1/21/2025","4:00 AM","15","1.7600","0.0000","1.7600"
"12341234","1/21/2025","4:15 AM","15","1.7500","0.0000","1.7500"
"12341234","1/21/2025","4:30 AM","15","1.7650","0.0000","1.7650"
"12341234","1/21/2025","4:45 AM","15","1.6250","0.0000","1.6250"
"12341234","1/21/2025","5:00 AM","15","0.2550","0.0000","0.2550"
"12341234","1/21/2025","5:15 AM","15","0.3850","0.0000","0.3850"
"12341234","1/21/2025","5:30 AM","15","0.8050","0.0000","0.8050"
"12341234","1/21/2025","5:45 AM","15","0.8650","0.0000","0.8650"
"12341234","1/21/2025","6:00 AM","15","0.8700","0.0000","0.8700"
"12341234","1/21/2025","6:15 AM","15","0.5250","0.0000","0.5250"
"12341234","1/21/2025","6:30 AM","15","0.8700","0.0000","0.8700"
"12341234","1/21/2025","6:45 AM","15","0.9100","0.0000","0.9100"
"12341234","1/21/2025","7:00 AM","15","0.7650","0.0000","0.7650"
"12341234","1/21/2025","7:15 AM","15","0.5700","0.0000","0.5700"
"12341234","1/21/2025","7:30 AM","15","0.2950","0.0000","0.2950"
"12341234","1/21/2025","7:45 AM","15","0.8950","0.0000","0.8950"
"12341234","1/21/2025","8:00 AM","15","0.3350","0.0000","0.3350"
"12341234","1/21/2025","8:15 AM","15","0.6750","0.0000","0.6750"
"12341234","1/21/2025","8:30 AM","15","0.1550","0.0000","0.1550"
"12341234","1/21/2025","8:45 AM","15","0.0750","0.0000","0.0750"
"12341234","1/21/2025","9:00 AM","15","0.1400","0.0000","0.1400"
"12341234","1/21/2025","9:15 AM","15","0.2700","0.0000","0.2700"
"12341234","1/21/2025","9:30 AM","15","0.0600","0.0000","0.0600"
"12341234","1/21/2025","9:45 AM","15","0.0450","0.0000","0.0450"
"12341234","1/21/2025","10:00 AM","15","0.0700","0.0000","0.0700"
"12341234","1/21/2025","10:15 AM","15","0.0400","0.0000","0.0400"
"12341234","1/21/2025","10:30 AM","15","0.0400","0.0000","0.0400"
"12341234","1/21/2025","10:45 AM","15","0.0350","0.0000","0.0350"
"12341234","1/21/2025","11:00 AM","15","0.0400","0.0000","0.0400"
"12341234","1/21/2025","11:15 AM","15","0.0300","0.0000","0.0300"
"12341234","1/21/2025","11:30 AM","15","0.0400","0.0000","0.0400"
"12341234","1/21/2025","11:45 AM","15","0.0350","0.0000","0.0350"
"12341234","1/21/2025","12:00 PM","15","0.0400","0.0000","0.0400"
"12341234","1/21/2025","12:15 PM","15","0.1450","0.0000","0.1450"
"12341234","1/21/2025","12:30 PM","15","0.4900","0.0000","0.4900"
"12341234","1/21/2025","12:45 PM","15","0.4550","0.0000","0.4550"
"12341234","1/21/2025","1:00 PM","15","0.4500","0.0000","0.4500"
"12341234","1/21/2025","1:15 PM","15","0.4900","0.0000","0.4900"
"12341234","1/21/2025","1:30 PM","15","0.4800","0.0000","0.4800"
"12341234","1/21/2025","1:45 PM","15","0.4700","0.0000","0.4700"
"12341234","1/21/2025","2:00 PM","15","0.2500","0.0000","0.2500"
"12341234","1/21/2025","2:15 PM","15","0.4100","0.0000","0.4100"
"12341234","1/21/2025","2:30 PM","15","0.3150","0.0000","0.3150"
"12341234","1/21/2025","2:45 PM","15","0.0450","0.0000","0.0450"
"12341234","1/21/2025","3:00 PM","15","0.0450","0.0000","0.0450"
"12341234","1/21/2025","3:15 PM","15","0.0450","0.0000","0.0450"
"12341234","1/21/2025","3:30 PM","15","0.0400","0.0000","0.0400"
"12341234","1/21/2025","3:45 PM","15","0.0450","0.0000","0.0450"
"12341234","1/21/2025","4:00 PM","15","0.0500","0.0000","0.0500"
"12341234","1/21/2025","4:15 PM","15","0.0500","0.0000","0.0500"
"12341234","1/21/2025","4:30 PM","15","0.0350","0.0000","0.0350"
"12341234","1/21/2025","4:45 PM","15","0.0350","0.0000","0.0350"
"12341234","1/21/2025","5:00 PM","15","0.0400","0.0000","0.0400"
"12341234","1/21/2025","5:15 PM","15","0.0350","0.0000","0.0350"
"12341234","1/21/2025","5:30 PM","15","0.0450","0.0000","0.0450"
"12341234","1/21/2025","5:45 PM","15","0.0350","0.0000","0.0350"
"12341234","1/21/2025","6:00 PM","15","0.0500","0.0000","0.0500"
"12341234","1/21/2025","6:15 PM","15","0.0900","0.0000","0.0900"
"12341234","1/21/2025","6:30 PM","15","0.3350","0.0000","0.3350"
"12341234","1/21/2025","6:45 PM","15","0.1350","0.0000","0.1350"
"12341234","1/21/2025","7:00 PM","15","0.1000","0.0000","0.1000"
"12341234","1/21/2025","7:15 PM","15","0.0750","0.0000","0.0750"
"12341234","1/21/2025","7:30 PM","15","0.0700","0.0000","0.0700"
"12341234","1/21/2025","7:45 PM","15","0.0750","0.0000","0.0750"
"12341234","1/21/2025","8:00 PM","15","0.0750","0.0000","0.0750"
"12341234","1/21/2025","8:15 PM","15","0.0850","0.0000","0.0850"
"12341234","1/21/2025","8:30 PM","15","0.0850","0.0000","0.0850"
"12341234","1/21/2025","8:45 PM","15","0.3950","0.0000","0.3950"
"12341234","1/21/2025","9:00 PM","15","0.9700","0.0000","0.9700"
"12341234","1/21/2025","9:15 PM","15","0.3500","0.0000","0.3500"
"12341234","1/21/2025","9:30 PM","15","0.6050","0.0000","0.6050"
"12341234","1/21/2025","9:45 PM","15","0.1450","0.0000","0.1450"
"12341234","1/21/2025","10:00 PM","15","0.1250","0.0000","0.1250"
"12341234","1/21/2025","10:15 PM","15","0.1050","0.0000","0.1050"
"12341234","1/21/2025","10:30 PM","15","0.0800","0.0000","0.0800"
"12341234","1/21/2025","10:45 PM","15","0.1550","0.0000","0.1550"
"12341234","1/21/2025","11:00 PM","15","0.0650","0.0000","0.0650"
"12341234","1/21/2025","11:15 PM","15","0.1550","0.0000","0.1550"
"12341234","1/21/2025","11:30 PM","15","0.0700","0.0000","0.0700"
"12341234","1/21/2025","11:45 PM","15","0.2250","0.0000","0.2250"
"12341234","1/22/2025","12:00 AM","15","1.6850","0.0000","1.6850"
"12341234","1/22/2025","12:15 AM","15","1.7700","0.0000","1.7700"
"12341234","1/22/2025","12:30 AM","15","1.7650","0.0000","1.7650"
"12341234","1/22/2025","12:45 AM","15","1.8200","0.0000","1.8200"
"12341234","1/22/2025","1:00 AM","15","1.6900","0.0000","1.6900"
"12341234","1/22/2025","1:15 AM","15","1.5700","0.0000","1.5700"
"12341234","1/22/2025","1:30 AM","15","0.8150","0.0000","0.8150"
"12341234","1/22/2025","1:45 AM","15","0.0600","0.0000","0.0600"
"12341234","1/22/2025","2:00 AM","15","0.0500","0.0000","0.0500"
"12341234","1/22/2025","2:15 AM","15","0.0600","0.0000","0.0600"
"12341234","1/22/2025","2:30 AM","15","0.0450","0.0000","0.0450"
"12341234","1/22/2025","2:45 AM","15","0.0550","0.0000","0.0550"
"12341234","1/22/2025","3:00 AM","15","0.0500","0.0000","0.0500"
"12341234","1/22/2025","3:15 AM","15","0.0500","0.0000","0.0500"
"12341234","1/22/2025","3:30 AM","15","0.0500","0.0000","0.0500"
"12341234","1/22/2025","3:45 AM","15","0.0450","0.0000","0.0450"
"12341234","1/22/2025","4:00 AM","15","0.0550","0.0000","0.0550"
"12341234","1/22/2025","4:15 AM","15","0.1050","0.0000","0.1050"
"12341234","1/22/2025","4:30 AM","15","0.6250","0.0000","0.6250"
"12341234","1/22/2025","4:45 AM","15","0.1050","0.0000","0.1050"
"12341234","1/22/2025","5:00 AM","15","0.0550","0.0000","0.0550"
"12341234","1/22/2025","5:15 AM","15","0.0500","0.0000","0.0500"
"12341234","1/22/2025","5:30 AM","15","0.7750","0.0000","0.7750"
"12341234","1/22/2025","5:45 AM","15","0.8700","0.0000","0.8700"
"12341234","1/22/2025","6:00 AM","15","0.3300","0.0000","0.3300"
"12341234","1/22/2025","6:15 AM","15","0.4700","0.0000","0.4700"
"12341234","1/22/2025","6:30 AM","15","0.6500","0.0000","0.6500"
"12341234","1/22/2025","6:45 AM","15","0.9950","0.0000","0.9950"
"12341234","1/22/2025","7:00 AM","15","0.4400","0.0000","0.4400"
"12341234","1/22/2025","7:15 AM","15","0.2400","0.0000","0.2400"
"12341234","1/22/2025","7:30 AM","15","0.6850","0.0000","0.6850"
"12341234","1/22/2025","7:45 AM","15","0.3050","0.0000","0.3050"
"12341234","1/22/2025","8:00 AM","15","0.1450","0.0000","0.1450"
"12341234","1/22/2025","8:15 AM","15","0.0800","0.0000","0.0800"
"12341234","1/22/2025","8:30 AM","15","0.0450","0.0000","0.0450"
"12341234","1/22/2025","8:45 AM","15","0.0550","0.0000","0.0550"
"12341234","1/22/2025","9:00 AM","15","0.0700","0.0000","0.0700"
"12341234","1/22/2025","9:15 AM","15","0.0950","0.0000","0.0950"
"12341234","1/22/2025","9:30 AM","15","0.0500","0.0000","0.0500"
"12341234","1/22/2025","9:45 AM","15","0.2050","0.0000","0.2050"
"12341234","1/22/2025","10:00 AM","15","0.1650","0.0000","0.1650"
"12341234","1/22/2025","10:15 AM","15","0.0400","0.0000","0.0400"
"12341234","1/22/2025","10:30 AM","15","0.0450","0.0000","0.0450"
"12341234","1/22/2025","10:45 AM","15","0.0300","0.0000","0.0300"
"12341234","1/22/2025","11:00 AM","15","0.0450","0.0000","0.0450"
"12341234","1/22/2025","11:15 AM","15","0.0300","0.0000","0.0300"
"12341234","1/22/2025","11:30 AM","15","0.0400","0.0000","0.0400"
"12341234","1/22/2025","11:45 AM","15","0.0450","0.0000","0.0450"
"12341234","1/22/2025","12:00 PM","15","0.0400","0.0000","0.0400"
"12341234","1/22/2025","12:15 PM","15","0.0400","0.0000","0.0400"
"12341234","1/22/2025","12:30 PM","15","0.0450","0.0000","0.0450"
"12341234","1/22/2025","12:45 PM","15","0.0400","0.0000","0.0400"
"12341234","1/22/2025","1:00 PM","15","0.0450","0.0000","0.0450"
"12341234","1/22/2025","1:15 PM","15","0.0400","0.0000","0.0400"
"12341234","1/22/2025","1:30 PM","15","0.0700","0.0000","0.0700"
"12341234","1/22/2025","1:45 PM","15","0.0450","0.0000","0.0450"
"12341234","1/22/2025","2:00 PM","15","0.0400","0.0000","0.0400"
"12341234","1/22/2025","2:15 PM","15","0.0400","0.0000","0.0400"
"12341234","1/22/2025","2:30 PM","15","0.0950","0.0000","0.0950"
"12341234","1/22/2025","2:45 PM","15","0.1150","0.0000","0.1150"
"12341234","1/22/2025","3:00 PM","15","0.0350","0.0000","0.0350"
"12341234","1/22/2025","3:15 PM","15","0.0400","0.0000","0.0400"
"12341234","1/22/2025","3:30 PM","15","0.0400","0.0000","0.0400"
"12341234","1/22/2025","3:45 PM","15","0.0850","0.0000","0.0850"
"12341234","1/22/2025","4:00 PM","15","0.0700","0.0000","0.0700"
"12341234","1/22/2025","4:15 PM","15","0.0800","0.0000","0.0800"
"12341234","1/22/2025","4:30 PM","15","0.0750","0.0000","0.0750"
"12341234","1/22/2025","4:45 PM","15","0.0800","0.0000","0.0800"
"12341234","1/22/2025","5:00 PM","15","0.0800","0.0000","0.0800"
"12341234","1/22/2025","5:15 PM","15","0.0850","0.0000","0.0850"
"12341234","1/22/2025","5:30 PM","15","0.0750","0.0000","0.0750"
"12341234","1/22/2025","5:45 PM","15","0.0600","0.0000","0.0600"
"12341234","1/22/2025","6:00 PM","15","0.0650","0.0000","0.0650"
"12341234","1/22/2025","6:15 PM","15","0.1050","0.0000","0.1050"
"12341234","1/22/2025","6:30 PM","15","0.1100","0.0000","0.1100"
"12341234","1/22/2025","6:45 PM","15","0.0950","0.0000","0.0950"
"12341234","1/22/2025","7:00 PM","15","0.2850","0.0000","0.2850"
"12341234","1/22/2025","7:15 PM","15","0.1250","0.0000","0.1250"
"12341234","1/22/2025","7:30 PM","15","0.1000","0.0000","0.1000"
"12341234","1/22/2025","7:45 PM","15","0.0900","0.0000","0.0900"
"12341234","1/22/2025","8:00 PM","15","0.3500","0.0000","0.3500"
"12341234","1/22/2025","8:15 PM","15","0.0700","0.0000","0.0700"
"12341234","1/22/2025","8:30 PM","15","0.4600","0.0000","0.4600"
"12341234","1/22/2025","8:45 PM","15","0.2150","0.0000","0.2150"
"12341234","1/22/2025","9:00 PM","15","0.0900","0.0000","0.0900"
"12341234","1/22/2025","9:15 PM","15","0.0900","0.0000","0.0900"
"12341234","1/22/2025","9:30 PM","15","0.1100","0.0000","0.1100"
"12341234","1/22/2025","9:45 PM","15","0.1200","0.0000","0.1200"
"12341234","1/22/2025","10:00 PM","15","0.1050","0.0000","0.1050"
"12341234","1/22/2025","10:15 PM","15","0.1000","0.0000","0.1000"
"12341234","1/22/2025","10:30 PM","15","0.1450","0.0000","0.1450"
"12341234","1/22/2025","10:45 PM","15","0.2900","0.0000","0.2900"
"12341234","1/22/2025","11:00 PM","15","0.1200","0.0000","0.1200"
"12341234","1/22/2025","11:15 PM","15","0.1300","0.0000","0.1300"
"12341234","1/22/2025","11:30 PM","15","0.6850","0.0000","0.6850"
"12341234","1/22/2025","11:45 PM","15","0.0750","0.0000","0.0750"
"12341234","1/23/2025","12:00 AM","15","0.0650","0.0000","0.0650"
"12341234","1/23/2025","12:15 AM","15","0.1650","0.0000","0.1650"
"12341234","1/23/2025","12:30 AM","15","0.2650","0.0000","0.2650"
"12341234","1/23/2025","12:45 AM","15","0.0850","0.0000","0.0850"
"12341234","1/23/2025","1:00 AM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","1:15 AM","15","0.0550","0.0000","0.0550"
"12341234","1/23/2025","1:30 AM","15","0.4600","0.0000","0.4600"
"12341234","1/23/2025","1:45 AM","15","0.3700","0.0000","0.3700"
"12341234","1/23/2025","2:00 AM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","2:15 AM","15","0.2300","0.0000","0.2300"
"12341234","1/23/2025","2:30 AM","15","0.4700","0.0000","0.4700"
"12341234","1/23/2025","2:45 AM","15","0.5200","0.0000","0.5200"
"12341234","1/23/2025","3:00 AM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","3:15 AM","15","0.3650","0.0000","0.3650"
"12341234","1/23/2025","3:30 AM","15","0.3850","0.0000","0.3850"
"12341234","1/23/2025","3:45 AM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","4:00 AM","15","0.4150","0.0000","0.4150"
"12341234","1/23/2025","4:15 AM","15","0.5100","0.0000","0.5100"
"12341234","1/23/2025","4:30 AM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","4:45 AM","15","0.2700","0.0000","0.2700"
"12341234","1/23/2025","5:00 AM","15","0.6850","0.0000","0.6850"
"12341234","1/23/2025","5:15 AM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","5:30 AM","15","0.1350","0.0000","0.1350"
"12341234","1/23/2025","5:45 AM","15","0.6850","0.0000","0.6850"
"12341234","1/23/2025","6:00 AM","15","0.0550","0.0000","0.0550"
"12341234","1/23/2025","6:15 AM","15","0.1050","0.0000","0.1050"
"12341234","1/23/2025","6:30 AM","15","0.4400","0.0000","0.4400"
"12341234","1/23/2025","6:45 AM","15","0.8800","0.0000","0.8800"
"12341234","1/23/2025","7:00 AM","15","0.4400","0.0000","0.4400"
"12341234","1/23/2025","7:15 AM","15","0.5600","0.0000","0.5600"
"12341234","1/23/2025","7:30 AM","15","0.4650","0.0000","0.4650"
"12341234","1/23/2025","7:45 AM","15","0.1450","0.0000","0.1450"
"12341234","1/23/2025","8:00 AM","15","0.3000","0.0000","0.3000"
"12341234","1/23/2025","8:15 AM","15","0.0900","0.0000","0.0900"
"12341234","1/23/2025","8:30 AM","15","0.0650","0.0000","0.0650"
"12341234","1/23/2025","8:45 AM","15","0.0650","0.0000","0.0650"
"12341234","1/23/2025","9:00 AM","15","0.1000","0.0000","0.1000"
"12341234","1/23/2025","9:15 AM","15","0.1550","0.0000","0.1550"
"12341234","1/23/2025","9:30 AM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","9:45 AM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","10:00 AM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","10:15 AM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","10:30 AM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","10:45 AM","15","0.0350","0.0000","0.0350"
"12341234","1/23/2025","11:00 AM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","11:15 AM","15","0.0350","0.0000","0.0350"
"12341234","1/23/2025","11:30 AM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","11:45 AM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","12:00 PM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","12:15 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","12:30 PM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","12:45 PM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","1:00 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","1:15 PM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","1:30 PM","15","0.1200","0.0000","0.1200"
"12341234","1/23/2025","1:45 PM","15","0.1200","0.0000","0.1200"
"12341234","1/23/2025","2:00 PM","15","0.0850","0.0000","0.0850"
"12341234","1/23/2025","2:15 PM","15","0.0550","0.0000","0.0550"
"12341234","1/23/2025","2:30 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","2:45 PM","15","0.0350","0.0000","0.0350"
"12341234","1/23/2025","3:00 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","3:15 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","3:30 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","3:45 PM","15","0.0300","0.0000","0.0300"
"12341234","1/23/2025","4:00 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","4:15 PM","15","0.0350","0.0000","0.0350"
"12341234","1/23/2025","4:30 PM","15","0.0350","0.0000","0.0350"
"12341234","1/23/2025","4:45 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","5:00 PM","15","0.0350","0.0000","0.0350"
"12341234","1/23/2025","5:15 PM","15","0.0350","0.0000","0.0350"
"12341234","1/23/2025","5:30 PM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","5:45 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","6:00 PM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","6:15 PM","15","0.0550","0.0000","0.0550"
"12341234","1/23/2025","6:30 PM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","6:45 PM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","7:00 PM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","7:15 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","7:30 PM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","7:45 PM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","8:00 PM","15","0.0500","0.0000","0.0500"
"12341234","1/23/2025","8:15 PM","15","0.0600","0.0000","0.0600"
"12341234","1/23/2025","8:30 PM","15","0.0400","0.0000","0.0400"
"12341234","1/23/2025","8:45 PM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","9:00 PM","15","0.0450","0.0000","0.0450"
"12341234","1/23/2025","9:15 PM","15","0.0350","0.0000","0.0350"
"12341234","1/23/2025","9:30 PM","15","0.0700","0.0000","0.0700"
"12341234","1/23/2025","9:45 PM","15","0.3000","0.0000","0.3000"
"12341234","1/23/2025","10:00 PM","15","0.2700","0.0000","0.2700"
"12341234","1/23/2025","10:15 PM","15","0.1650","0.0000","0.1650"
"12341234","1/23/2025","10:30 PM","15","0.1350","0.0000","0.1350"
"12341234","1/23/2025","10:45 PM","15","0.2350","0.0000","0.2350"
"12341234","1/23/2025","11:00 PM","15","0.0850","0.0000","0.0850"
"12341234","1/23/2025","11:15 PM","15","0.0900","0.0000","0.0900"
"12341234","1/23/2025","11:30 PM","15","0.2700","0.0000","0.2700"
"12341234","1/23/2025","11:45 PM","15","0.1900","0.0000","0.1900"
"12341234","1/24/2025","12:00 AM","15","0.0700","0.0000","0.0700"
"12341234","1/24/2025","12:15 AM","15","0.0850","0.0000","0.0850"
"12341234","1/24/2025","12:30 AM","15","0.2700","0.0000","0.2700"
"12341234","1/24/2025","12:45 AM","15","0.1300","0.0000","0.1300"
"12341234","1/24/2025","1:00 AM","15","0.0500","0.0000","0.0500"
"12341234","1/24/2025","1:15 AM","15","0.0750","0.0000","0.0750"
"12341234","1/24/2025","1:30 AM","15","0.2700","0.0000","0.2700"
"12341234","1/24/2025","1:45 AM","15","0.2550","0.0000","0.2550"
"12341234","1/24/2025","2:00 AM","15","0.0550","0.0000","0.0550"
"12341234","1/24/2025","2:15 AM","15","0.0550","0.0000","0.0550"
"12341234","1/24/2025","2:30 AM","15","0.1850","0.0000","0.1850"
"12341234","1/24/2025","2:45 AM","15","0.2650","0.0000","0.2650"
"12341234","1/24/2025","3:00 AM","15","0.2650","0.0000","0.2650"
"12341234","1/24/2025","3:15 AM","15","0.1300","0.0000","0.1300"
"12341234","1/24/2025","3:30 AM","15","0.0550","0.0000","0.0550"
"12341234","1/24/2025","3:45 AM","15","0.1250","0.0000","0.1250"
"12341234","1/24/2025","4:00 AM","15","0.2700","0.0000","0.2700"
"12341234","1/24/2025","4:15 AM","15","0.2650","0.0000","0.2650"
"12341234","1/24/2025","4:30 AM","15","0.4000","0.0000","0.4000"
"12341234","1/24/2025","4:45 AM","15","0.7800","0.0000","0.7800"
"12341234","1/24/2025","5:00 AM","15","0.0750","0.0000","0.0750"
"12341234","1/24/2025","5:15 AM","15","0.2100","0.0000","0.2100"
"12341234","1/24/2025","5:30 AM","15","0.7400","0.0000","0.7400"
"12341234","1/24/2025","5:45 AM","15","0.9150","0.0000","0.9150"
"12341234","1/24/2025","6:00 AM","15","0.2000","0.0000","0.2000"
"12341234","1/24/2025","6:15 AM","15","0.8050","0.0000","0.8050"
"12341234","1/24/2025","6:30 AM","15","0.4250","0.0000","0.4250"
"12341234","1/24/2025","6:45 AM","15","1.0250","0.0000","1.0250"
"12341234","1/24/2025","7:00 AM","15","0.2100","0.0000","0.2100"
"12341234","1/24/2025","7:15 AM","15","0.8000","0.0000","0.8000"
"12341234","1/24/2025","7:30 AM","15","0.2950","0.0000","0.2950"
"12341234","1/24/2025","7:45 AM","15","0.7700","0.0000","0.7700"
"12341234","1/24/2025","8:00 AM","15","0.4650","0.0000","0.4650"
"12341234","1/24/2025","8:15 AM","15","0.1250","0.0000","0.1250"
"12341234","1/24/2025","8:30 AM","15","0.2850","0.0000","0.2850"
"12341234","1/24/2025","8:45 AM","15","0.0700","0.0000","0.0700"
"12341234","1/24/2025","9:00 AM","15","0.0600","0.0000","0.0600"
"12341234","1/24/2025","9:15 AM","15","0.1400","0.0000","0.1400"
"12341234","1/24/2025","9:30 AM","15","0.0450","0.0000","0.0450"
"12341234","1/24/2025","9:45 AM","15","0.0550","0.0000","0.0550"
"12341234","1/24/2025","10:00 AM","15","0.0550","0.0000","0.0550"
"12341234","1/24/2025","10:15 AM","15","0.0500","0.0000","0.0500"
"12341234","1/24/2025","10:30 AM","15","0.0550","0.0000","0.0550"
"12341234","1/24/2025","10:45 AM","15","0.0450","0.0000","0.0450"
"12341234","1/24/2025","11:00 AM","15","0.1050","0.0000","0.1050"
"12341234","1/24/2025","11:15 AM","15","0.1150","0.0000","0.1150"
"12341234","1/24/2025","11:30 AM","15","0.1100","0.0000","0.1100"
"12341234","1/24/2025","11:45 AM","15","0.1000","0.0000","0.1000"
"12341234","1/24/2025","12:00 PM","15","0.1250","0.0000","0.1250"
"12341234","1/24/2025","12:15 PM","15","0.0950","0.0000","0.0950"
"12341234","1/24/2025","12:30 PM","15","0.0850","0.0000","0.0850"
"12341234","1/24/2025","12:45 PM","15","0.0800","0.0000","0.0800"
"12341234","1/24/2025","1:00 PM","15","0.0700","0.0000","0.0700"
"12341234","1/24/2025","1:15 PM","15","0.2950","0.0000","0.2950"
"12341234","1/24/2025","1:30 PM","15","0.3250","0.0000","0.3250"
"12341234","1/24/2025","1:45 PM","15","0.3200","0.0000","0.3200"
"12341234","1/24/2025","2:00 PM","15","0.3050","0.0000","0.3050"
"12341234","1/24/2025","2:15 PM","15","0.3300","0.0000","0.3300"
"12341234","1/24/2025","2:30 PM","15","0.2950","0.0000","0.2950"
"12341234","1/24/2025","2:45 PM","15","0.2500","0.0000","0.2500"
"12341234","1/24/2025","3:00 PM","15","0.0650","0.0000","0.0650"
"12341234","1/24/2025","3:15 PM","15","0.0700","0.0000","0.0700"
"12341234","1/24/2025","3:30 PM","15","0.1200","0.0000","0.1200"
"12341234","1/24/2025","3:45 PM","15","0.0900","0.0000","0.0900"
"12341234","1/24/2025","4:00 PM","15","0.0550","0.0000","0.0550"
"12341234","1/24/2025","4:15 PM","15","0.0450","0.0000","0.0450"
"12341234","1/24/2025","4:30 PM","15","0.0500","0.0000","0.0500"
"12341234","1/24/2025","4:45 PM","15","0.0450","0.0000","0.0450"
"12341234","1/24/2025","5:00 PM","15","0.0500","0.0000","0.0500"
"12341234","1/24/2025","5:15 PM","15","0.0750","0.0000","0.0750"
"12341234","1/24/2025","5:30 PM","15","0.0950","0.0000","0.0950"
"12341234","1/24/2025","5:45 PM","15","0.1000","0.0000","0.1000"
"12341234","1/24/2025","6:00 PM","15","0.0750","0.0000","0.0750"
"12341234","1/24/2025","6:15 PM","15","0.0850","0.0000","0.0850"
"12341234","1/24/2025","6:30 PM","15","0.0750","0.0000","0.0750"
"12341234","1/24/2025","6:45 PM","15","0.0850","0.0000","0.0850"
"12341234","1/24/2025","7:00 PM","15","0.0550","0.0000","0.0550"
"12341234","1/24/2025","7:15 PM","15","0.0600","0.0000","0.0600"
"12341234","1/24/2025","7:30 PM","15","0.0550","0.0000","0.0550"
"12341234","1/24/2025","7:45 PM","15","0.0600","0.0000","0.0600"
"12341234","1/24/2025","8:00 PM","15","0.2500","0.0000","0.2500"
"12341234","1/24/2025","8:15 PM","15","0.6250","0.0000","0.6250"
"12341234","1/24/2025","8:30 PM","15","0.3700","0.0000","0.3700"
"12341234","1/24/2025","8:45 PM","15","0.2950","0.0000","0.2950"
"12341234","1/24/2025","9:00 PM","15","0.6300","0.0000","0.6300"
"12341234","1/24/2025","9:15 PM","15","0.2050","0.0000","0.2050"
"12341234","1/24/2025","9:30 PM","15","0.1950","0.0000","0.1950"
"12341234","1/24/2025","9:45 PM","15","0.1850","0.0000","0.1850"
"12341234","1/24/2025","10:00 PM","15","0.2750","0.0000","0.2750"
"12341234","1/24/2025","10:15 PM","15","0.3100","0.0000","0.3100"
"12341234","1/24/2025","10:30 PM","15","0.1400","0.0000","0.1400"
"12341234","1/24/2025","10:45 PM","15","0.0800","0.0000","0.0800"
"12341234","1/24/2025","11:00 PM","15","0.0650","0.0000","0.0650"
"12341234","1/24/2025","11:15 PM","15","0.1950","0.0000","0.1950"
"12341234","1/24/2025","11:30 PM","15","0.2800","0.0000","0.2800"
"12341234","1/24/2025","11:45 PM","15","0.1200","0.0000","0.1200"
